,Name,Global_Sales,NA_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,index,Year_of_Release,Genre,Publisher,Developer,Rating
873,Disney Sports Skateboarding,0.06,0.05,0.0,0.0,36.0,7.0,4.7,6.0,12522,2002.0,Sports,Konami Digital Entertainment,KCEO,E
3820,The Sims 2: University,0.06,0.01,0.0,0.01,81.0,31.0,7.8,49.0,12768,2005.0,Simulation,Electronic Arts,Maxis,T
2778,Pool Hall Pro,0.05,0.04,0.0,0.0,62.0,5.0,5.3,4.0,13468,2009.0,Sports,Playlogic Game Factory,Icon Games,E
3112,Samurai Champloo: Sidetracked,0.05,0.03,0.0,0.01,66.0,26.0,7.2,6.0,12969,2006.0,Action,Namco Bandai Games,Grasshopper Manufacture,T
4362,Zumba Fitness Core,0.05,0.0,0.0,0.0,77.0,6.0,6.7,6.0,13173,2012.0,Misc,505 Games,Zoe Mode,E10+
1702,IndyCar Series,0.05,0.04,0.0,0.0,71.0,8.0,7.8,5.0,13034,2003.0,Racing,Codemasters,Codemasters,E
3309,Snoopy vs the Red Baron,0.05,0.04,0.0,0.0,76.0,7.0,7.8,4.0,13357,2006.0,Adventure,Namco Bandai Games,Smart Bomb Interactive,E10+
2723,Piglet's Big Game,0.05,0.04,0.0,0.0,70.0,4.0,8.0,5.0,13029,2003.0,Platform,Gotham Games,Doki Denki,E
2973,Rhapsody: A Musical Adventure,0.05,0.05,0.0,0.0,67.0,24.0,6.8,12.0,12994,2008.0,Role-Playing,Nippon Ichi Software,Nippon Ichi Software,E
3677,The Bible Game,0.05,0.03,0.0,0.0,60.0,6.0,2.7,13.0,13457,2005.0,Misc,Crave Entertainment,Crave,E
1514,GrimGrimoire,0.05,0.01,0.03,0.0,79.0,39.0,7.9,17.0,13276,2007.0,Strategy,Tecmo Koei,Vanilla Ware,E10+
2233,Microsoft Train Simulator,0.05,0.0,0.0,0.01,84.0,16.0,8.4,21.0,13473,2001.0,Simulation,Microsoft Game Studios,Kuju Entertainment,E
1525,Guilty Gear Dust Strikers,0.05,0.05,0.0,0.0,60.0,25.0,5.8,9.0,13175,2006.0,Fighting,Majesco Entertainment,Arc System Works,T
3108,Saiyuki: Journey West,0.05,0.03,0.0,0.0,73.0,9.0,7.1,9.0,13310,1999.0,Strategy,Tecmo Koei,Koei,E
4042,UEFA Champions League 2006-2007,0.05,0.04,0.0,0.0,72.0,27.0,8.2,10.0,13007,2007.0,Sports,Electronic Arts,EA Canada,E
2779,Pool Party,0.05,0.04,0.0,0.0,32.0,13.0,0.7,6.0,13427,2007.0,Sports,SouthPeak Games,SouthPeak Games,E
4245,Wonder World Amusement Park,0.05,0.04,0.0,0.0,37.0,9.0,4.5,4.0,13433,2008.0,Misc,Majesco Entertainment,Coyote Console,E
78,Airline Tycoon 2,0.05,0.0,0.0,0.01,57.0,4.0,5.5,30.0,12937,2011.0,Simulation,Kalypso Media,Kalypso,E
4246,Woody Woodpecker: Escape from Buzz Buzzard Park,0.05,0.02,0.0,0.01,64.0,5.0,7.4,5.0,13224,2001.0,Platform,DreamCatcher Interactive,EKO Software,E
1685,IL-2 Sturmovik: Cliffs of Dover,0.05,0.0,0.0,0.01,60.0,13.0,7.1,114.0,12956,2011.0,Simulation,Ubisoft,1C: Maddox Games,T
4322,Yager,0.05,0.03,0.0,0.0,70.0,19.0,9.3,9.0,13461,2003.0,Shooter,THQ,Yager,T
1648,Hoshigami: Ruining Blue Earth,0.05,0.03,0.0,0.0,62.0,9.0,8.7,26.0,13366,2001.0,Role-Playing,Max Five,Max Five,E
4226,Wing Island,0.05,0.03,0.01,0.0,47.0,32.0,4.9,8.0,13439,2006.0,Simulation,Konami Digital Entertainment,CAProduction,E
2079,March of the Penguins,0.05,0.04,0.0,0.0,34.0,8.0,1.7,6.0,13445,2006.0,Adventure,Zoo Digital Publishing,SkyRiver Studios,E
1043,Dynasty Warriors Vol. 2,0.05,0.04,0.0,0.0,57.0,28.0,8.1,8.0,13292,2006.0,Action,Tecmo Koei,Omega Force,T
468,Cabela's Trophy Bucks,0.05,0.04,0.0,0.0,39.0,4.0,3.0,4.0,13413,2007.0,Sports,Activision Value,FUN Labs,T
1353,Freelancer,0.05,0.02,0.0,0.01,85.0,39.0,9.0,185.0,13293,2003.0,Simulation,Microsoft Game Studios,Digital Anvil,T
2921,Rebelstar: Tactical Command,0.05,0.04,0.0,0.0,78.0,29.0,9.1,10.0,12871,2005.0,Strategy,Atari,Codo Games,E10+
605,Company of Heroes,0.05,0.0,0.0,0.01,93.0,55.0,8.8,1128.0,13431,2006.0,Strategy,THQ,Relic,M
3196,Shifters,0.05,0.03,0.0,0.01,37.0,12.0,5.9,8.0,13051,2002.0,Adventure,3DO,3DO,T
2915,Raze's Hell,0.05,0.04,0.0,0.0,71.0,37.0,8.1,8.0,13360,2005.0,Shooter,Majesco Entertainment,Artech Studios,M
2138,Medabots: Infinity,0.05,0.04,0.0,0.0,51.0,6.0,8.0,7.0,12944,2003.0,Role-Playing,Ubisoft,Imagineer,E
2898,Rave Master,0.05,0.0,0.05,0.0,60.0,15.0,6.3,4.0,13139,2002.0,Fighting,Konami Digital Entertainment,Konami,T
3782,The Lost Vikings,0.05,0.04,0.0,0.0,75.0,16.0,9.1,15.0,13189,2003.0,Puzzle,Activision,Mass Media,E
4288,Worms Reloaded,0.05,0.0,0.0,0.01,79.0,28.0,6.8,185.0,13332,2010.0,Strategy,Team17 Software,Team 17,E10+
1969,Lufia: The Ruins of Lore,0.05,0.04,0.0,0.0,76.0,12.0,8.3,8.0,12935,2002.0,Role-Playing,Taito,Taito Corporation,E
4225,Wing Commander: Prophecy,0.05,0.04,0.0,0.0,70.0,8.0,8.3,7.0,12893,2003.0,Simulation,"Destination Software, Inc",Raylight Studios,T
1093,Empire Earth,0.05,0.0,0.0,0.01,81.0,23.0,8.2,126.0,13328,2001.0,Strategy,Vivendi Games,Stainless Steel Studios,T
1437,Gitaroo Man,0.05,0.02,0.0,0.01,82.0,21.0,8.7,25.0,13398,2001.0,Misc,THQ,Koei/Inis,E
2180,Men of War: Assault Squad,0.05,0.01,0.0,0.01,77.0,21.0,8.2,93.0,12991,2011.0,Strategy,1C Company,"THQ, 1C, 1C Company",T
431,Bubble Bobble Revolution,0.05,0.04,0.0,0.0,38.0,19.0,6.2,6.0,13458,2005.0,Puzzle,Atari,Taito Corporation,E
302,Bejeweled Twist,0.05,0.01,0.0,0.01,78.0,12.0,7.3,11.0,13140,2008.0,Puzzle,PopCap Games,PopCap,E
3219,Ship Simulator Extremes,0.05,0.0,0.0,0.01,49.0,5.0,6.2,27.0,13376,2010.0,Simulation,Paradox Interactive,VSTEP,E
4250,World Championship Pool 2004,0.05,0.02,0.0,0.01,60.0,4.0,6.7,6.0,13339,2004.0,Sports,Jaleco,Blade Interactive,E
659,Crime Life: Gang Wars,0.05,0.04,0.0,0.0,30.0,19.0,3.4,9.0,13284,2005.0,Action,Konami Digital Entertainment,Hothouse Creations,M
2972,Rez,0.05,0.03,0.0,0.01,78.0,34.0,8.3,28.0,12931,2001.0,Shooter,Sony Computer Entertainment,UGA,E
2220,Metroid Prime: Federation Force,0.05,0.02,0.01,0.0,64.0,56.0,5.1,219.0,13215,2016.0,Action,Nintendo,"Next Level Games, Nintendo",T
556,Cities in Motion,0.05,0.0,0.0,0.01,70.0,20.0,7.7,105.0,13050,2011.0,Simulation,Paradox Interactive,Colossal Order,E
2715,Phantom Crash,0.05,0.03,0.01,0.0,74.0,23.0,8.3,14.0,13103,2002.0,Simulation,Phantagram,Genki,T
55,Aeon Flux,0.05,0.03,0.0,0.01,67.5,46.0,4.4,13.0,13772,2005.0,Action,THQ,Terminal Reality,T
3646,Tenchu: Dark Secret,0.05,0.03,0.01,0.0,37.0,10.0,5.1,7.0,13120,2006.0,Action,From Software,From Software,T
3045,Rugby 06,0.05,0.02,0.0,0.01,70.0,6.0,7.8,27.0,13301,2006.0,Sports,Electronic Arts,EA Canada,E
2358,NASCAR Heat Evolution,0.05,0.04,0.0,0.01,66.0,8.0,3.8,18.0,13267,2016.0,Racing,Dusenberry Martin Racing,Dusenberry Martin Racing,E
1784,Kakuto Chojin,0.05,0.04,0.0,0.0,46.0,26.0,7.2,17.0,13343,2002.0,Fighting,Microsoft Game Studios,DreamFactory,T
575,Code Lyoko,0.05,0.03,0.0,0.0,63.0,11.0,6.8,13.0,13424,2007.0,Action,Game Factory,DC Studios,E10+
3468,StarCraft,0.05,0.0,0.0,0.01,88.0,15.0,9.1,813.0,13337,1998.0,Strategy,Activision,Blizzard Entertainment,T
902,Dokapon Journey,0.05,0.05,0.0,0.0,60.0,16.0,7.0,8.0,13097,2008.0,Role-Playing,Sting,Suzak,E10+
1243,Ferrari F355 Challenge,0.05,0.03,0.0,0.01,70.0,14.0,4.4,5.0,13043,2002.0,Racing,Sony Computer Entertainment,Sega AM2,E
3900,Time Crisis: Project Titan,0.05,0.03,0.0,0.0,71.0,13.0,6.7,6.0,13378,2001.0,Shooter,Namco Bandai Games,Flying Tiger Development,T
3270,Singularity,0.05,0.0,0.0,0.01,76.0,36.0,7.7,326.0,13266,2010.0,Shooter,Mastertronic,Raven Software,M
1805,Killing Floor 2 ,0.05,0.03,0.0,0.01,76.0,39.0,8.0,57.0,13041,2016.0,Shooter,Tripwire Interactive,Tripwire Interactive,M
1906,Legend of Kay,0.05,0.03,0.0,0.01,72.0,30.0,7.3,18.0,13026,2005.0,Action,JoWood Productions,Neon Studios,E10+
3251,Silent Hunter: Wolves of the Pacific,0.05,0.0,0.0,0.01,79.0,22.0,6.9,40.0,13440,2007.0,Simulation,Ubisoft,Ubisoft Romania,T
4166,"Warhammer 40,000: Dawn of War",0.05,0.01,0.0,0.01,86.0,51.0,8.8,295.0,13287,2004.0,Strategy,THQ,Relic,M
1233,Fatal Frame II: Crimson Butterfly Director's Cut,0.05,0.04,0.0,0.0,84.0,37.0,8.3,16.0,13302,2004.0,Action,Microsoft Game Studios,Tecmo,M
887,Disney's Party,0.05,0.04,0.0,0.0,39.0,6.0,7.8,5.0,13092,2002.0,Misc,Electronic Arts,Neverland,E
2578,NightCaster II: Equinox,0.05,0.03,0.0,0.0,46.0,12.0,7.0,4.0,13371,2002.0,Action,Jaleco,Jaleco Entertainment,T
227,B-Boy,0.05,0.04,0.0,0.0,50.0,11.0,7.8,6.0,13342,2006.0,Misc,Sony Computer Entertainment,FreeStyleGames,T
4329,Yanya Caballista: City Skater,0.05,0.02,0.0,0.01,58.0,13.0,6.3,7.0,13104,2001.0,Sports,Tecmo Koei,Cave,E
3853,The Typing of the Dead,0.05,0.0,0.05,0.0,83.0,12.0,7.8,12.0,13110,2000.0,Shooter,Sega,Smilebit,M
2562,Neverland Card Battles,0.05,0.04,0.0,0.01,57.0,14.0,7.8,12.0,12934,2008.0,Role-Playing,Idea Factory,Idea Factory,T
780,Deadliest Catch: Alaskan Storm,0.05,0.04,0.0,0.0,56.0,14.0,5.9,15.0,13280,2008.0,Sports,Navarre Corp,Liquid Dragon Studios,T
1218,Far Cry,0.05,0.0,0.0,0.01,89.0,72.0,8.1,724.0,13361,2004.0,Shooter,Ubisoft,Crytek,M
788,Death Jr. II: Root of Evil,0.05,0.05,0.0,0.0,68.0,34.0,7.3,9.0,12964,2006.0,Platform,Konami Digital Entertainment,Backbone Entertainment,T
3584,Syberia II,0.05,0.02,0.0,0.0,75.5,30.0,8.5,156.0,14714,2004.0,Adventure,Ubisoft,Microids,T
1381,Furu Furu Park,0.05,0.05,0.0,0.0,43.0,16.0,4.8,5.0,13227,2007.0,Misc,Taito,"Taito Corporation, 505 Games",E10+
3590,Sébastien Loeb Rally Evo,0.05,0.0,0.0,0.01,67.0,36.0,8.149999999999999,95.0,13502,2016.0,Racing,Milestone S.r.l,Milestone S.r.l,E
